epoch,acc,loss,val_acc,val_loss
44,0.9846139550209045,0.0684388185540835,0.9907528162002563,0.0704892173409462
45,0.9839477062225341,0.06673806558052699,0.9910443782806396,0.06367508172988892
46,0.9839837511380514,0.06488854885101318,0.9906859517097473,0.06254076808691025
47,0.986032501856486,0.06283891076842944,0.9911009550094605,0.059801971167325975
48,0.9846263488133749,0.06146130412817001,0.9904052972793579,0.05957521945238113
49,0.9840128103892009,0.06006899029016495,0.991087806224823,0.056516169011592864
50,0.984916873772939,0.058255935957034426,0.9914493799209595,0.05498713925480843
51,0.9846182227134704,0.05672709519664446,0.9905028104782104,0.05531275942921639
52,0.9843571901321411,0.05557245363791784,0.9919609308242798,0.05175974816083908
53,0.9851168751716614,0.054106503476699194,0.9901271939277649,0.05275694504380226
54,0.9839826067288716,0.05353079910079638,0.9892496705055237,0.053169620037078855
55,0.984676460425059,0.05183504372835159,0.990945303440094,0.04835432395339012
56,0.9856414635976155,0.050498716284831366,0.9917806267738343,0.048579418659210206
57,0.9857770800590515,0.04956077461441358,0.9902499914169312,0.04970330074429512
58,0.9869686444600423,0.04815640399853389,0.9898146748542785,0.04768710508942604
59,0.9842607418696085,0.04781178558866183,0.9908712387084961,0.04822046980261803
60,0.9842598915100098,0.046791044374307,0.9877303004264831,0.051104897260665895
61,0.9868309418360393,0.045343113442262016,0.9905700087547302,0.04720464497804642
62,0.9841914614041646,0.04546448215842247,0.990705943107605,0.04481118693947792
63,0.9856847922007242,0.04385661284128825,0.99022376537323,0.0448125310242176
64,0.9868568698565165,0.04249254067738851,0.9905446887016296,0.04381888285279274
65,0.9860317707061768,0.04236669962604841,0.9865449905395508,0.05050936788320541
66,0.9843098918596903,0.04163009251157443,0.9902549982070923,0.040341966599225995
67,0.9860104123751322,0.040390201409657794,0.9882896900177002,0.04369466006755829
68,0.9850627104441325,0.04034611334403356,0.9888103008270264,0.04245661050081253
69,0.9850663582483927,0.03949065208435058,0.986097800731659,0.04853669255971908
70,0.9846919735272726,0.03906402215361595,0.9895931363105774,0.04004468023777008
71,0.9856402079264323,0.03834058195352554,0.9881215572357178,0.04234557971358299
72,0.9857626080513,0.037616372605164844,0.9883656144142151,0.04176643490791321
73,0.985321561495463,0.03757258653640747,0.9866453051567078,0.0463193416595459
74,0.9866265614827474,0.03685692548751831,0.9889150023460388,0.040008118748664855
75,0.9852984348932902,0.03603264093399048,0.9864575028419494,0.045563559234142306
76,0.9856228152910869,0.03579669942458471,0.9854931235313416,0.04881549552083016
77,0.9847489714622497,0.03539391482869784,0.9879146933555603,0.042478685081005094
78,0.9852862477302551,0.03471485823392868,0.9851684331893921,0.048235879838466646
79,0.9864117662111919,0.03382187038660049,0.9900734424591064,0.03742091879248619
80,0.9849658409754435,0.03444915947814783,0.988830316066742,0.03915526121854782
81,0.9861789584159851,0.03365692223111789,0.9848499894142151,0.05009473115205765
82,0.9848886450131734,0.03323114042480787,0.9881128072738647,0.04084602445363998
83,0.986189063390096,0.032257922490437824,0.9796571850776672,0.054892609268426894
84,0.9851739605267843,0.032576486468315125,0.977111566066742,0.0574310652911663
85,0.985424276192983,0.03223524900774161,0.9895996928215027,0.036096079647541045
86,0.985939892133077,0.03164932777484258,0.9816496849060059,0.04951177537441254
87,0.9849565664927165,0.031858564789096516,0.9907074928283691,0.03417795971035957
88,0.9851707259813944,0.03125544637441635,0.9852940559387207,0.04859384372830391
89,0.9855233311653138,0.030689529453714687,0.988615620136261,0.03843913152813912
90,0.9852330247561137,0.03041641190648079,0.9903225064277649,0.033919157832860945
91,0.9872691710789998,0.029893897101283075,0.9901228189468384,0.03467685654759407
92,0.9861018737157186,0.029874336222807565,0.9876343846321106,0.04081484824419022
93,0.9872660358746846,0.02894425727427006,0.9902509331703186,0.03347167707979679
94,0.9854106267293294,0.029309095193942387,0.9873809456825257,0.04120523035526276
95,0.9865784327189128,0.02869063802063465,0.9898565530776977,0.03334701731801033
96,0.9848147948582967,0.02876440199712912,0.98646000623703,0.042985417693853376
97,0.9860982338587443,0.028252433861295383,0.9923593759536743,0.02763700671494007
98,0.9856215556462605,0.02796228217581908,0.9909850001335144,0.030246489867568015
99,0.9869934439659118,0.027597065642476083,0.9911968827247619,0.030329762399196623
100,0.9857308348019918,0.02746838517487049,0.9857375025749207,0.0465822733938694
101,0.9857594768206278,0.027172749241193134,0.9865440487861633,0.04390338286757469
102,0.9865643739700317,0.026669016604622207,0.9815140724182129,0.06363585963845253
103,0.9864084362983704,0.026591986790299414,0.9802856326103211,0.06685433611273765
104,0.9861496925354004,0.02647977334757646,0.9839131236076355,0.05367040187120438
105,0.9862844745318095,0.026405913631121318,0.984216570854187,0.053890760987997055
106,0.9864156166712443,0.026383804778258007,0.9835815548896789,0.052565614134073256
107,0.9873250047365825,0.025356707721948625,0.9905318737030029,0.02927609607577324
108,0.9870242714881897,0.02541362717747688,0.9891750097274781,0.03473277986049652
109,0.9862058281898498,0.025318167234460513,0.9887540698051452,0.03421859592199326
110,0.9867703080177307,0.025059909373521806,0.9810903072357178,0.04567239955067635
111,0.988295833269755,0.024333214511473973,0.9742800116539001,0.0577032208442688
112,0.9844393730163574,0.02526278520623843,0.9873659372329712,0.03488129451870918
113,0.9874580224355062,0.0242197268952926,0.988918125629425,0.032816662639379504
114,0.9862781325976054,0.024458824222286544,0.9903812527656555,0.029510810598731042
115,0.9858383337656657,0.024476672460635503,0.9898853182792664,0.03141709566116333
116,0.9876107295354207,0.02364062095681826,0.9896728038787842,0.03119443841278553
117,0.9868155201276143,0.023594829688469567,0.9904609441757202,0.02916649580001831
